Timestamp;Nome Modulo;ID;Mensagem;;;;;;;
15.450; Dynamics module data; 0x11;;0;;19500;;0;;14501
15.450; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
15.450; Thermal sensor module; 0x21;;3502;;13800;;22800;;14900
15.450; Thermal sensor module; 0x22;;7100;;15702;;22600;;13802
15.500; Dynamics module data; 0x11;;0;;3200;;0;;1101
15.500; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
15.500; Thermal sensor module; 0x21;;1801;;1800;;10703;;16203
15.500; Thermal sensor module; 0x22;;6903;;500;;23302;;12200
15.550; Dynamics module data; 0x11;;0;;11801;;0;;4401
15.550; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
15.550; Thermal sensor module; 0x21;;2;;1301;;1100;;8102
15.550; Thermal sensor module; 0x22;;7901;;10201;;18402;;19301
15.600; Dynamics module data; 0x11;;0;;1100;;0;;14600
15.600; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
15.600; Thermal sensor module; 0x21;;23402;;13100;;17701;;23801
15.600; Thermal sensor module; 0x22;;12301;;20401;;14002;;2200
15.650; Dynamics module data; 0x11;;0;;14401;;0;;14000
15.650; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
15.650; Thermal sensor module; 0x21;;6203;;20503;;13002;;1703
15.650; Thermal sensor module; 0x22;;7803;;3701;;12302;;14003
15.700; Dynamics module data; 0x11;;0;;15300;;0;;1000
15.700; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
15.700; Thermal sensor module; 0x21;;16003;;4501;;20402;;5000
15.700; Thermal sensor module; 0x22;;13201;;21203;;20200;;1103
15.750; Dynamics module data; 0x11;;0;;6901;;0;;9601
15.750; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
15.750; Thermal sensor module; 0x21;;18102;;17000;;9200;;17100
15.750; Thermal sensor module; 0x22;;5001;;9003;;6201;;17203
15.800; Dynamics module data; 0x11;;0;;9500;;0;;1500
15.800; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
15.800; Thermal sensor module; 0x21;;12200;;15102;;22902;;9301
15.800; Thermal sensor module; 0x22;;15001;;12703;;9102;;19203
15.850; Dynamics module data; 0x11;;0;;20701;;0;;9800
15.850; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
15.850; Thermal sensor module; 0x21;;10101;;21200;;11803;;22502
15.850; Thermal sensor module; 0x22;;10100;;9300;;11800;;3
15.900; Dynamics module data; 0x11;;0;;2700;;0;;18301
15.900; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
15.900; Thermal sensor module; 0x21;;2602;;13901;;1200;;3
15.900; Thermal sensor module; 0x22;;17101;;11600;;21401;;21300
15.950; Dynamics module data; 0x11;;0;;12701;;0;;8200
15.950; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
15.950; Thermal sensor module; 0x21;;14203;;2700;;4300;;4302
15.950; Thermal sensor module; 0x22;;6200;;8503;;10201;;18402
16.000; Dynamics module data; 0x11;;0;;10300;;0;;14201
16.000; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
16.000; Thermal sensor module; 0x21;;16702;;10300;;8002;;14600
16.000; Thermal sensor module; 0x22;;17001;;23402;;3601;;21802
16.050; Dynamics module data; 0x11;;0;;6601;;0;;3900
16.050; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
16.050; Thermal sensor module; 0x21;;4103;;23102;;11301;;15903
16.050; Thermal sensor module; 0x22;;500;;13902;;22803;;3700
16.100; Dynamics module data; 0x11;;0;;23400;;0;;14800
16.100; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
16.100; Thermal sensor module; 0x21;;13702;;13203;;24201;;20302
16.100; Thermal sensor module; 0x22;;5900;;17003;;19603;;20002
16.150; Dynamics module data; 0x11;;0;;6800;;0;;17901
16.150; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
16.150; Thermal sensor module; 0x21;;3603;;19901;;16000;;8700
16.150; Thermal sensor module; 0x22;;21702;;7102;;9603;;18103
16.200; Dynamics module data; 0x11;;0;;8900;;0;;21701
16.200; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
16.200; Thermal sensor module; 0x21;;15200;;16903;;7300;;17203
16.200; Thermal sensor module; 0x22;;19800;;24401;;2300;;20603
16.250; Dynamics module data; 0x11;;0;;17300;;0;;1701
16.250; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
16.250; Thermal sensor module; 0x21;;1700;;2002;;1701;;14602
16.250; Thermal sensor module; 0x22;;20402;;14501;;20300;;11501
16.300; Dynamics module data; 0x11;;0;;4401;;0;;3501
16.300; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
16.300; Thermal sensor module; 0x21;;18803;;5602;;19801;;16402
16.300; Thermal sensor module; 0x22;;18702;;7902;;18003;;10803
16.350; Dynamics module data; 0x11;;0;;18601;;0;;3901
16.350; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
16.350; Thermal sensor module; 0x21;;14201;;7803;;7602;;24101
16.350; Thermal sensor module; 0x22;;12503;;16002;;17301;;3602
16.400; Dynamics module data; 0x11;;0;;25400;;0;;10801
16.400; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
16.400; Thermal sensor module; 0x21;;14902;;11100;;901;;19502
16.400; Thermal sensor module; 0x22;;9803;;23701;;6801;;4302
16.450; Dynamics module data; 0x11;;0;;25000;;0;;21401
16.450; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
16.450; Thermal sensor module; 0x21;;19700;;500;;24000;;10702
16.450; Thermal sensor module; 0x22;;17203;;11002;;6103;;4200
16.500; Dynamics module data; 0x11;;0;;10000;;0;;7300
16.500; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
16.500; Thermal sensor module; 0x21;;23500;;20701;;12901;;102
16.500; Thermal sensor module; 0x22;;19501;;9202;;11801;;22600
16.550; Dynamics module data; 0x11;;0;;22200;;0;;14901
16.550; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
16.550; Thermal sensor module; 0x21;;5202;;4803;;13401;;17601
16.550; Thermal sensor module; 0x22;;19301;;8102;;7601;;21202
16.600; Dynamics module data; 0x11;;0;;15000;;0;;4700
16.600; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
16.600; Thermal sensor module; 0x21;;19802;;16001;;25400;;24701
16.600; Thermal sensor module; 0x22;;16601;;18901;;1201;;16101
16.650; Dynamics module data; 0x11;;0;;4600;;0;;18201
16.650; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
16.650; Thermal sensor module; 0x21;;18100;;12900;;22100;;6402
16.650; Thermal sensor module; 0x22;;2102;;2601;;4203;;1000
16.700; Dynamics module data; 0x11;;0;;1501;;0;;18701
16.700; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
16.700; Thermal sensor module; 0x21;;18200;;5802;;5702;;1200
16.700; Thermal sensor module; 0x22;;24301;;12003;;25101;;15302
16.750; Dynamics module data; 0x11;;0;;17400;;0;;19301
16.750; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
16.750; Thermal sensor module; 0x21;;9500;;1402;;22201;;8403
16.750; Thermal sensor module; 0x22;;19001;;24901;;21301;;9300
16.800; Dynamics module data; 0x11;;0;;13001;;0;;9501
16.800; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
16.800; Thermal sensor module; 0x21;;11603;;23701;;5003;;4901
16.800; Thermal sensor module; 0x22;;1003;;18102;;5301;;9701
16.850; Dynamics module data; 0x11;;0;;15001;;0;;14500
16.850; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
16.850; Thermal sensor module; 0x21;;16201;;7201;;11302;;21900
16.850; Thermal sensor module; 0x22;;19703;;17401;;20801;;1200
16.900; Dynamics module data; 0x11;;0;;2701;;0;;20100
16.900; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
16.900; Thermal sensor module; 0x21;;8601;;23201;;23202;;6002
16.900; Thermal sensor module; 0x22;;15501;;20403;;25002;;17700
16.950; Dynamics module data; 0x11;;0;;15501;;0;;11301
16.950; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
16.950; Thermal sensor module; 0x21;;9403;;5503;;14900;;10100
16.950; Thermal sensor module; 0x22;;3402;;11203;;4903;;12000
17.000; Dynamics module data; 0x11;;0;;10700;;0;;25100
17.000; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
17.000; Thermal sensor module; 0x21;;17302;;13200;;11600;;16703
17.000; Thermal sensor module; 0x22;;18302;;18803;;8102;;7303
17.050; Dynamics module data; 0x11;;0;;15701;;0;;14301
17.050; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
17.050; Thermal sensor module; 0x21;;22702;;5802;;12302;;8303
17.050; Thermal sensor module; 0x22;;9403;;801;;21702;;700
17.100; Dynamics module data; 0x11;;0;;11001;;0;;0
17.100; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
17.100; Thermal sensor module; 0x21;;13002;;20100;;21302;;18601
17.100; Thermal sensor module; 0x22;;14003;;23003;;17103;;15402
17.150; Dynamics module data; 0x11;;0;;9900;;0;;9601
17.150; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
17.150; Thermal sensor module; 0x21;;14502;;9903;;8203;;21200
17.150; Thermal sensor module; 0x22;;3100;;8701;;1501;;13902
17.200; Dynamics module data; 0x11;;0;;16601;;0;;7400
17.200; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
17.200; Thermal sensor module; 0x21;;23500;;23102;;13201;;6703
17.200; Thermal sensor module; 0x22;;1203;;5802;;6402;;18701
17.250; Dynamics module data; 0x11;;0;;21000;;0;;11701
17.250; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
17.250; Thermal sensor module; 0x21;;10401;;23202;;12203;;11202
17.250; Thermal sensor module; 0x22;;15903;;6700;;18002;;1101
17.300; Dynamics module data; 0x11;;0;;9700;;0;;13900
17.300; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
17.300; Thermal sensor module; 0x21;;9003;;3002;;20102;;2003
17.300; Thermal sensor module; 0x22;;2103;;24001;;17502;;11700
17.350; Dynamics module data; 0x11;;0;;9801;;0;;8301
17.350; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
17.350; Thermal sensor module; 0x21;;12000;;22602;;8501;;24802
17.350; Thermal sensor module; 0x22;;10000;;15602;;11100;;15203
17.400; Dynamics module data; 0x11;;0;;17900;;0;;9400
17.400; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
17.400; Thermal sensor module; 0x21;;24601;;11700;;2703;;10901
17.400; Thermal sensor module; 0x22;;4902;;1;;9603;;10300
17.450; Dynamics module data; 0x11;;0;;3301;;0;;11601
17.450; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
17.450; Thermal sensor module; 0x21;;8901;;9701;;11300;;12301
17.450; Thermal sensor module; 0x22;;4002;;3600;;3301;;19301
17.500; Dynamics module data; 0x11;;0;;20800;;0;;21801
17.500; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
17.500; Thermal sensor module; 0x21;;19801;;601;;3501;;9200
17.500; Thermal sensor module; 0x22;;700;;14500;;3703;;17701
17.550; Dynamics module data; 0x11;;0;;8701;;0;;21800
17.550; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
17.550; Thermal sensor module; 0x21;;25101;;13300;;7000;;21701
17.550; Thermal sensor module; 0x22;;1001;;17703;;16103;;603
17.600; Dynamics module data; 0x11;;0;;2801;;0;;8501
17.600; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
17.600; Thermal sensor module; 0x21;;9202;;17501;;8801;;19500
17.600; Thermal sensor module; 0x22;;18200;;9301;;14703;;14700
17.650; Dynamics module data; 0x11;;0;;3401;;0;;16400
17.650; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
17.650; Thermal sensor module; 0x21;;14303;;5300;;14901;;24301
17.650; Thermal sensor module; 0x22;;18501;;22003;;7203;;10401
17.700; Dynamics module data; 0x11;;0;;11601;;0;;10000
17.700; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
17.700; Thermal sensor module; 0x21;;18301;;16901;;14702;;3301
17.700; Thermal sensor module; 0x22;;12803;;17003;;19702;;11001
17.750; Dynamics module data; 0x11;;0;;17900;;0;;22900
17.750; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
17.750; Thermal sensor module; 0x21;;22700;;10701;;5302;;0
17.750; Thermal sensor module; 0x22;;19103;;18100;;600;;21400
17.800; Dynamics module data; 0x11;;0;;3401;;0;;8800
17.800; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
17.800; Thermal sensor module; 0x21;;4700;;19502;;17101;;15103
17.800; Thermal sensor module; 0x22;;14801;;8001;;10400;;24102
17.850; Dynamics module data; 0x11;;0;;300;;0;;16400
17.850; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
17.850; Thermal sensor module; 0x21;;14402;;6902;;2400;;3201
17.850; Thermal sensor module; 0x22;;19501;;10001;;2601;;16801
17.900; Dynamics module data; 0x11;;0;;2000;;0;;11801
17.900; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
17.900; Thermal sensor module; 0x21;;2001;;1503;;12102;;9203
17.900; Thermal sensor module; 0x22;;15401;;4102;;17501;;5200
17.950; Dynamics module data; 0x11;;0;;7201;;0;;5800
17.950; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
17.950; Thermal sensor module; 0x21;;2302;;12403;;25101;;4401
17.950; Thermal sensor module; 0x22;;22900;;100;;21201;;8600
18.000; Dynamics module data; 0x11;;0;;10000;;0;;16300
18.000; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
18.000; Thermal sensor module; 0x21;;15801;;9901;;5200;;23202
18.000; Thermal sensor module; 0x22;;9002;;2003;;12003;;1603
18.050; Dynamics module data; 0x11;;0;;6900;;0;;23300
18.050; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
18.050; Thermal sensor module; 0x21;;701;;5500;;4801;;17801
18.050; Thermal sensor module; 0x22;;5303;;18700;;19002;;14500
18.100; Dynamics module data; 0x11;;0;;2900;;0;;9400
18.100; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
18.100; Thermal sensor module; 0x21;;25301;;16900;;18103;;20300
18.100; Thermal sensor module; 0x22;;11600;;802;;10702;;1200
18.150; Dynamics module data; 0x11;;0;;5201;;0;;14600
18.150; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
18.150; Thermal sensor module; 0x21;;7103;;801;;19100;;22801
18.150; Thermal sensor module; 0x22;;20303;;13102;;6100;;8800
18.200; Dynamics module data; 0x11;;0;;6500;;0;;24400
18.200; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
18.200; Thermal sensor module; 0x21;;20900;;16700;;10002;;601
18.200; Thermal sensor module; 0x22;;2402;;16601;;10503;;11203
18.250; Dynamics module data; 0x11;;0;;22401;;0;;23301
18.250; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
18.250; Thermal sensor module; 0x21;;7301;;21303;;24801;;21801
18.250; Thermal sensor module; 0x22;;12702;;16902;;3600;;20402
18.300; Dynamics module data; 0x11;;0;;17101;;0;;15901
18.300; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
18.300; Thermal sensor module; 0x21;;1902;;2903;;12003;;10400
18.300; Thermal sensor module; 0x22;;19800;;21403;;7403;;10102
18.350; Dynamics module data; 0x11;;0;;18000;;0;;12701
18.350; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
18.350; Thermal sensor module; 0x21;;14001;;17600;;4201;;5100
18.350; Thermal sensor module; 0x22;;23400;;24501;;19301;;11501
18.400; Dynamics module data; 0x11;;0;;9000;;0;;25300
18.400; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
18.400; Thermal sensor module; 0x21;;4102;;1303;;11403;;14600
18.400; Thermal sensor module; 0x22;;9501;;6402;;5300;;16102
18.450; Dynamics module data; 0x11;;0;;21401;;0;;9000
18.450; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
18.450; Thermal sensor module; 0x21;;2302;;1500;;18903;;9500
18.450; Thermal sensor module; 0x22;;14600;;14302;;6803;;17500
18.500; Dynamics module data; 0x11;;0;;3501;;0;;13400
18.500; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
18.500; Thermal sensor module; 0x21;;18800;;3703;;18503;;19500
18.500; Thermal sensor module; 0x22;;22503;;21101;;23502;;11901
18.550; Dynamics module data; 0x11;;0;;20701;;0;;4901
18.550; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
18.550; Thermal sensor module; 0x21;;10002;;19402;;9801;;11000
18.550; Thermal sensor module; 0x22;;21600;;4603;;11801;;9603
18.600; Dynamics module data; 0x11;;0;;22600;;0;;7200
18.600; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
18.600; Thermal sensor module; 0x21;;18100;;1502;;23001;;24302
18.600; Thermal sensor module; 0x22;;3703;;22502;;24301;;3603
18.650; Dynamics module data; 0x11;;0;;23500;;0;;15500
18.650; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
18.650; Thermal sensor module; 0x21;;25000;;14702;;15300;;6500
18.650; Thermal sensor module; 0x22;;19703;;403;;6302;;18100
18.700; Dynamics module data; 0x11;;0;;9601;;0;;10700
18.700; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
18.700; Thermal sensor module; 0x21;;10603;;12902;;16801;;23401
18.700; Thermal sensor module; 0x22;;19601;;12000;;11001;;15402
18.750; Dynamics module data; 0x11;;0;;12000;;0;;100
18.750; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
18.750; Thermal sensor module; 0x21;;20903;;1603;;4100;;11102
18.750; Thermal sensor module; 0x22;;15102;;18301;;19800;;18203
18.800; Dynamics module data; 0x11;;0;;17600;;0;;12300
18.800; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
18.800; Thermal sensor module; 0x21;;18901;;4300;;20000;;1702
18.800; Thermal sensor module; 0x22;;4400;;21701;;20403;;13600
18.850; Dynamics module data; 0x11;;0;;15901;;0;;4400
18.850; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
18.850; Thermal sensor module; 0x21;;15300;;1101;;19503;;7203
18.850; Thermal sensor module; 0x22;;3203;;10402;;6002;;2702
18.900; Dynamics module data; 0x11;;0;;2601;;0;;23000
18.900; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
18.900; Thermal sensor module; 0x21;;13200;;13500;;3700;;13501
18.900; Thermal sensor module; 0x22;;14300;;400;;11600;;700
18.950; Dynamics module data; 0x11;;0;;21501;;0;;21400
18.950; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
18.950; Thermal sensor module; 0x21;;17901;;23401;;14202;;23700
18.950; Thermal sensor module; 0x22;;603;;15100;;20000;;9203
19.000; Dynamics module data; 0x11;;0;;14301;;0;;12601
19.000; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
19.000; Thermal sensor module; 0x21;;8100;;10001;;16101;;6000
19.000; Thermal sensor module; 0x22;;5900;;1701;;3002;;10102
19.050; Dynamics module data; 0x11;;0;;4501;;0;;17400
19.050; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
19.050; Thermal sensor module; 0x21;;7703;;11000;;10703;;21302
19.050; Thermal sensor module; 0x22;;25101;;8300;;22703;;13800
19.100; Dynamics module data; 0x11;;0;;1400;;0;;5800
19.100; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
19.100; Thermal sensor module; 0x21;;17101;;4103;;9702;;14400
19.100; Thermal sensor module; 0x22;;1800;;21502;;5102;;4401
19.150; Dynamics module data; 0x11;;0;;1801;;0;;12700
19.150; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
19.150; Thermal sensor module; 0x21;;21601;;602;;10503;;14403
19.150; Thermal sensor module; 0x22;;8602;;3703;;25201;;16502
19.200; Dynamics module data; 0x11;;0;;18800;;0;;12201
19.200; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
19.200; Thermal sensor module; 0x21;;21000;;12702;;14300;;2000
19.200; Thermal sensor module; 0x22;;22703;;19102;;17901;;2800
19.250; Dynamics module data; 0x11;;0;;7301;;0;;10600
19.250; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
19.250; Thermal sensor module; 0x21;;400;;7600;;22500;;10300
19.250; Thermal sensor module; 0x22;;7001;;1402;;18802;;1903
19.300; Dynamics module data; 0x11;;0;;17001;;0;;13701
19.300; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
19.300; Thermal sensor module; 0x21;;25302;;21402;;8301;;15203
19.300; Thermal sensor module; 0x22;;15801;;12100;;7702;;2002
19.350; Dynamics module data; 0x11;;0;;5100;;0;;18400
19.350; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
19.350; Thermal sensor module; 0x21;;21802;;15801;;22703;;24802
19.350; Thermal sensor module; 0x22;;501;;13202;;12302;;14201
19.400; Dynamics module data; 0x11;;0;;4601;;0;;8800
19.400; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
19.400; Thermal sensor module; 0x21;;5402;;17402;;403;;203
19.400; Thermal sensor module; 0x22;;12201;;25300;;2600;;9200
19.450; Dynamics module data; 0x11;;0;;23601;;0;;201
19.450; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
19.450; Thermal sensor module; 0x21;;23200;;13303;;1401;;4600
19.450; Thermal sensor module; 0x22;;11400;;9502;;8800;;14103
19.500; Dynamics module data; 0x11;;0;;24500;;0;;18200
19.500; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
19.500; Thermal sensor module; 0x21;;10002;;10203;;4300;;19603
19.500; Thermal sensor module; 0x22;;23302;;2703;;22500;;6803
19.550; Dynamics module data; 0x11;;0;;6400;;0;;1501
19.550; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
19.550; Thermal sensor module; 0x21;;23200;;12902;;16200;;2201
